"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username""";;;;;;;;;;;;;
"1617711189475356674,""2023-01-24T02:46:27.000Z"",""0"",""@SmgMenfess Penting jangan ngomong """""""" capek kerja pengen di nafkain """""""" 🤣"",""1617715423642005507"","""",""SmgMenfess"",""in"","""",""0"",""0"",""0"",""https://x.com/fiananakpakRt/status/1617715423642005507"",""1564548439739736065"",""fiananakpakRt""";;;;;;;;;;;;;
"1617709522482794499,""2023-01-24T02:23:00.000Z"",""1"",""gak semua obat capek kerja itu hiling, bisa jadi obatnya resign :)"",""1617709522482794499"","""","""",""in"","""",""0"",""0"",""1"",""https://x.com/spclymee/status/1617709522482794499"",""1110185375673126912"",""spclymee""";;;;;;;;;;;;;
"1617703669511884800,""2023-01-24T01:59:44.000Z"",""0"",""Mau ngeluh “capek kerja” tapi nanti gak boleh kerja ama suami 🥲 kan galau 😅"",""1617703669511884800"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/bungarossalina/status/1617703669511884800"",""462740605"",""bungarossalina""";;;;;;;;;;;;;
"1617684073304166402,""2023-01-24T00:41:52.000Z"",""0"",""Ah pantesannn directornya hometown cha3x huhuhu ini drama yg sangat tepat untuk ditonton stlh capek kerja dan terjebak kemacetan😭❤️❤️❤️"",""1617684073304166402"","""","""",""in"","""",""0"",""1"",""0"",""https://x.com/rosequartzcoral/status/1617684073304166402"",""1503187645224337409"",""rosequartzcoral""";;;;;;;;;;;;;
"1617678031153422336,""2023-01-24T00:17:52.000Z"",""0"",""Masih capek kerja lagi njirr 😂"",""1617678031153422336"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/arireno_/status/1617678031153422336"",""383059005"",""arireno_""";;;;;;;;;;;;;
"1617676117552549890,""2023-01-24T00:10:16.000Z"",""0"",""Capek kerja begini"",""1617676117552549890"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/sapkiw/status/1617676117552549890"",""2894641512"",""sapkiw""";;;;;;;;;;;;;
"1617673225412153345,""2023-01-23T23:58:46.000Z"",""0"",""eh pokoknya lu mah kerja buat diri sendiri aja mel, yg capek capek kerja kan lu"",""1617673225412153345"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/ameleezuy/status/1617673225412153345"",""401141581"",""ameleezuy""";;;;;;;;;;;;;
"1617672602394456064,""2023-01-23T23:56:17.000Z"",""0"",""capek kerja, tapi harus inget nyari kerja lebih capek lagi"",""1617672602394456064"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/rosesarelucky/status/1617672602394456064"",""1545051328569049088"",""rosesarelucky""";;;;;;;;;;;;;
"1617638691677298690,""2023-01-23T21:58:32.000Z"",""0"",""Sumpah rasanya mo nangis langsung tapi harus tahan tahan lagi masak gaboleh nangis tapi ya tetep aja netes kek kayak akutuh capek kerja tapi selalu ku usahain untuk anda weh tapi napa di sepele in sii"",""1617642967354966016"","""",""SholekhahK"",""in"","""",""0"",""1"",""0"",""https://x.com/SholekhahK/status/1617642967354966016"",""1456455147396087809"",""SholekhahK""";;;;;;;;;;;;;
"1617601352171139077,""2023-01-23T19:13:10.000Z"",""3"",""Capek-capek kerja biar bisa nabung untuk membawa hubungan ke arah yg lebih baikk, ehhh malah diselingkuhin sama pengangguran....";" "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"huhuhu"",""1617601352171139077"","""","""",""in"","""",""0"",""3"",""0"",""https://x.com/Majalengskuy/status/1617601352171139077"",""1715764280"",""Majalengskuy"","""","""",""""";;;;;;;;;;;;;
"1617516284450865155,""2023-01-23T18:25:04.000Z"",""0"",""@Askrlfess itu sih emg dianya yg males dan gak mau berusaha. gak tau diri, keenakan apa2 sm km makanya dia makin gk minat buat nyari kerja krna mikirnya bakal trs km biayain dgn senang hati. tinggalin aja cowo kaya gitu, km udh capek kerja, hasilnya dinikmatin cowo macem itu. aku sih NO"",""1617589247246204928"","""",""Askrlfess"",""in"","""",""0"",""0"",""0"",""https://x.com/Jaewoosupremacy/status/1617589247246204928"",""1449350466932936707"",""Jaewoosupremacy""";;;;;;;;;;;;;
"1617570198395183106,""2023-01-23T17:09:22.000Z"",""2"",""capek kerja balik beli nasgor biar deket eh nasinya keras bgtttt kesel tp bsa apa😭"",""1617570198395183106"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/trashtrasshy/status/1617570198395183106"",""1576718114"",""trashtrasshy""";;;;;;;;;;;;;
"1617564716825743360,""2023-01-23T16:47:36.000Z"",""0"",""Capek kerja di sini tuh apa2 kalau salah pasti ke gue. Kenapa gk dicek? Kenapa bisa kelolosan? Kenapa bisa kejadian? "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"YaAllah gue kan cuma satu orang,"" mesin yg gue awasin banyak"","" orang gue hadepin bisa puluhan. Cobalah saling bantu."""""",""1617564716825743360"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/strawberryree/status/1617564716825743360"",""1320941932009287680"",""strawberryree"",""""";;;;;;;;;;;;;
"1617549696867913730,""2023-01-23T16:30:20.000Z"",""0"",""@yyaemi awkwkwkw inget lah. itu aku lg ketik2 kerjaan, kl capek kerja rep pakai laptop. terus kek, pindah ke nonton youtube, jd rep d hp 😭😭 sampe skrg masi suka gitu, makanya seneng twitter for xx ud g keliatan"",""1617560372822831105"","""",""seran4aa"",""in"","""",""0"",""0"",""0"",""https://x.com/kavehnism/status/1617560372822831105"",""1147053954460606464"",""kavehnism""";;;;;;;;;;;;;
"1617553169093132291,""2023-01-23T16:03:07.000Z"",""0"",""@jenoskidayyy lebih enak capek kerja, dripada capek cari kerja, semangat kak❤️"",""1617553525059489792"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/xxfrdaaa/status/1617553525059489792"",""1530175878466252800"",""xxfrdaaa""";;;;;;;;;;;;;
"1617547598881226760,""2023-01-23T15:39:34.000Z"",""0"",""Capek bgt hari ini😖 siapapun tolong share meme capek kerja!!!"",""1617547598881226760"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/Chairisae12/status/1617547598881226760"",""1586652281961058305"",""Chairisae12""";;;;;;;;;;;;;
"1617537003763175425,""2023-01-23T14:57:28.000Z"",""0"",""AC ku bocor netes air, ngadulah aku ke mamake"","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"Kata mamake """"""""Nangis dia capek kerja mulu jadi netes air matanya,"""","""","""","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"😑😑😑😑😑😑😑😑😑"",""1617537003763175425"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/masfiaagt/status/1617537003763175425"",""1108320529"",""masfiaagt"","""","""",""""";;;;;;;;;;;;;
"1617534885849362433,""2023-01-23T14:49:03.000Z"",""1"",""P! Info sugar daddy, capek kerja 😭"",""1617534885849362433"","""","""",""in"","""",""0"",""1"",""0"",""https://x.com/AforArgaf/status/1617534885849362433"",""362519791"",""AforArgaf""";;;;;;;;;;;;;
"1617531042742820870,""2023-01-23T14:33:47.000Z"",""0"",""klo capek kerja ada hasil nya yaa gpp lah ini mau ngasih gaji aja susah bgt😭😭"",""1617531042742820870"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/liefdernjun/status/1617531042742820870"",""1585944846027456512"",""liefdernjun""";;;;;;;;;;;;;
"1617367798333997056,""2023-01-23T14:32:40.000Z"",""0"",""@tanyakanrl 2011 buat trus cuma dikit aja tuh bacot d diemin lah, eh pas pertengahan SMK taun2 2013an kali ya balik lagi, udah lulus off lagi karna gak rame dan capek kerja juga (?) Baru deh 2019an main lagi haha"",""1617530761820909570"","""",""yessyrosyadi"",""in"","""",""0"",""0"",""0"",""https://x.com/yessyrosyadi/status/1617530761820909570"",""249611388"",""yessyrosyadi""";;;;;;;;;;;;;
"1617530065885224961,""2023-01-23T14:29:54.000Z"",""0"",""Biasanya capek kerja tapi hari ini capek  jalan jalan HEHE"",""1617530065885224961"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/pensiundini_/status/1617530065885224961"",""919199219667255296"",""pensiundini_""";;;;;;;;;;;;;
"1617527182594805762,""2023-01-23T14:18:27.000Z"",""0"",""Gue capek kerja, pas waktu libur emang pengen dibawa rebahan karena emang waktu nya itu doang."",""1617527182594805762"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/milskyea/status/1617527182594805762"",""2644718984"",""milskyea""";;;;;;;;;;;;;
"1617516284450865155,""2023-01-23T14:10:05.000Z"",""4"",""@Askrlfess udah putusin aja. nanti klo punya suami males kaya gitu tekanan batin. "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"kamu capek kerja,"" dia kongkow nongkrong ngopi sm mainan burung doang. percaya deh sama gue. laki kaya gt gabisa di andelin. gamau kerja keras. maunya enak doang."""""",""1617525076768980992"","""",""Askrlfess"",""in"","""",""0"",""0"",""0"",""https://x.com/worksleia/status/1617525076768980992"",""1078844325855780864"",""worksleia"","""",""""";;;;;;;;;;;;;
"1617524642138443776,""2023-01-23T14:08:23.000Z"",""0"",""Prinsip kami: capek capek kerja tiap hari tapi ga menikmati ya buat apa.";" "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"Nah kebetulan kami menikmatinya ya dengan fangirling dan gaming jadi ya uda lanjut aja 🤣🤣"",""1617524649511763968"","""",""eyanomai"",""in"","""",""0"",""0"",""0"",""https://x.com/eyanomai/status/1617524649511763968"",""1368740744807084032"",""eyanomai"","""","""",""""";;;;;;;;;;;;;
"1617522347904471043,""2023-01-23T13:59:14.000Z"",""1"",""Kl dipikir pikir, daripada capek kerja pagi sampe sore. Lebih enak rebahan sambil bergelimang harta gasih?"",""1617522347904471043"","""","""",""in"","""",""0"",""2"",""0"",""https://x.com/dakjalsoleha/status/1617522347904471043"",""1373825214451052549"",""dakjalsoleha""";;;;;;;;;;;;;
"1617521857342865409,""2023-01-23T13:57:17.000Z"",""2"",""“Te, aku pgn jd org gede kek tante, uangnya banyak. Bisa beliin aku sepatu, sama beliin adek”";" “Emg kakak mau cepet gede?”"","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"“Iya,"" kek tante. Tp aku suka kasian liat tante capek kerja"","" apalagi dulu pulang kerja lgsg sekolah (kuliah) pulangnya malem terus”"""""",""1617521857342865409"","""","""",""in"","""",""0"",""1"",""0"",""https://x.com/ayyaafluu/status/1617521857342865409"",""1237002849919229952"",""ayyaafluu"",""""";;;;;;;;;;;;;
"1617520567128850440,""2023-01-23T13:52:09.000Z"",""0"",""Capek kerja sendiri"",""1617520567128850440"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/fitriantinayah/status/1617520567128850440"",""304208438"",""fitriantinayah""";;;;;;;;;;;;;
"1617518623177994244,""2023-01-23T13:44:26.000Z"",""0"",""Temen seteam buru2 resign gara capek kerja ga libur2, pdhal cma mau libur sehari 2 hari."","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"Coba kalo sabar dikit aja,"" hampir 4 minggu ini break dan ga dianggep on bench 🥰"""""",""1617518623177994244"","""","""",""in"","""",""0"",""1"",""0"",""https://x.com/ardiankus/status/1617518623177994244"",""249366982"",""ardiankus"","""",""""";;;;;;;;;;;;;
"1617508697995108353,""2023-01-23T13:05:00.000Z"",""0"",""kalo lagi capek kerja gini pengennya di nikahin aja biar ada yg nafkahin ☹️☹️☹️☹️"",""1617508697995108353"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/gnaiceu/status/1617508697995108353"",""996981382021763072"",""gnaiceu""";;;;;;;;;;;;;
"1617501897304465413,""2023-01-23T13:02:38.000Z"",""1"",""@kdrama_menfess yg lagi  capek kerja , jadi lagi bengong nih https://t.co/lztAcjnBoI"",""1617508102076788738"",""https://pbs.twimg.com/media/FnKLCyaaAAATp4B.jpg"",""kdrama_menfess"",""in"","""",""0"",""0"",""0"",""https://x.com/pritaadew/status/1617508102076788738"",""1080713141896400897"",""pritaadew""";;;;;;;;;;;;;
"1617505272007888899,""2023-01-23T12:51:23.000Z"",""0"",""DEMI ALLAH LG DI FASE CAPEK KERJA🥺 https://t.co/YMDsk308yw"",""1617505272007888899"",""https://pbs.twimg.com/media/FnKIeAeaYAE2yrs.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/terqiuqiu/status/1617505272007888899"",""1228397665475448834"",""terqiuqiu""";;;;;;;;;;;;;
"1617503761982967808,""2023-01-23T12:45:23.000Z"",""0"",""Kuliah capek kerja capek biar g capek mati aja sekalian Gasi wkwkwk"",""1617503761982967808"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/matchananami/status/1617503761982967808"",""1378333857888362497"",""matchananami""";;;;;;;;;;;;;
"1617503640889200643,""2023-01-23T12:44:54.000Z"",""0"",""Kenapa ada aja org yg ga mikirin org lain, padahal sama sama puasa tapi buka puasa sholat magrib lanjut isya. Ga mikirin org lain, tau kalau capek kerja 24 jam tapi fikirin juga org lain nungguin."",""1617503640889200643"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/iniririyah/status/1617503640889200643"",""982193990"",""iniririyah""";;;;;;;;;;;;;
"1617502464852525056,""2023-01-23T12:40:14.000Z"",""0"",""Sekolah lagi gara2 capek kerja *yg efek takut kerjanya sampe sekarang (or just me being lazy)*"",""1617502464852525056"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/Apllusan/status/1617502464852525056"",""64147206"",""Apllusan""";;;;;;;;;;;;;
"1617497105286987777,""2023-01-23T12:18:56.000Z"",""0"",""Aku capek kerja pengen nikah sama choi hyunsuk"",""1617497105286987777"","""","""",""in"","""",""0"",""2"",""0"",""https://x.com/heysahee/status/1617497105286987777"",""1297533814659407873"",""heysahee""";;;;;;;;;;;;;
"1617492874454794241,""2023-01-23T12:02:07.000Z"",""0"",""Jenuh kerja"",""1617492874454794241"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/urfavvita/status/1617492874454794241"",""2549369840"",""urfavvita""";;;;;;;;;;;;;
"1617490379779244034,""2023-01-23T11:52:12.000Z"",""0"",""nikah aja kali ya aku sama jungkook biar gak usah capek kerja 😭"",""1617490379779244034"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/biyananauyu/status/1617490379779244034"",""902613083842949120"",""biyananauyu""";;;;;;;;;;;;;
"1617477245408530432,""2023-01-23T11:00:01.000Z"",""0"",""Kadang capek kerja..."; Pengen leha2 dan jadi istri orang kaya aja... Aamiin 🤣; ;" part 23 of 365"","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;
"-stw- https://t.co/RjxdCozGPu"",""1617477245408530432"",""https://pbs.twimg.com/media/FnJu-0pakAEpCLW.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/_stwstw/status/1617477245408530432"",""1431353000425971716"",""_stwstw"","""","""",""""";;;;;;;;;;;;;
"1617476871771549700,""2023-01-23T10:58:32.000Z"",""151"",""-rek, rasane atiku ambyar seketika. Aku capek kerja buat ngebesarin adekku. Tiap bulan aku kasih uang bulanan buat makan, ternyata uangnya malah buat ngebiayain pacarnya sekolah. Yg paling bikin dadaku sesek, adekku buat makan malah utang kemana2😢"","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"Aku capek,"" aku  (cont..) https://t.co/IaRxZXItkw"""""",""1617476871771549700"",""https://pbs.twimg.com/media/FnJuo2JakAAeSc4.jpg"","""",""in"","""",""7"",""46"",""11"",""https://x.com/sbyfess/status/1617476871771549700"",""1152437175587241985"",""sbyfess"","""",""""";;;;;;;;;;;;;
"1617448327074959361,""2023-01-23T10:57:52.000Z"",""0"",""@tanyakanrl kaya raya selamanya biar ga capek kerja"",""1617476705240907777"","""",""tanyakanrl"",""in"","""",""0"",""0"",""0"",""https://x.com/lvlyjubbly_/status/1617476705240907777"",""1161865755220013057"",""lvlyjubbly_""";;;;;;;;;;;;;
"1617469672580079618,""2023-01-23T10:29:55.000Z"",""0"",""Capek kerja sama capek cari kerja kalo dialami di waktu yg bersamaan tuh rasanya bener2 extra 1637225x melelahkan 😔 apalagi support system cm diri sendiri huhuhu"",""1617469672580079618"","""","""",""in"","""",""0"",""0"",""1"",""https://x.com/1ansoprazole/status/1617469672580079618"",""1347090816083189761"",""1ansoprazole""";;;;;;;;;;;;;
"1617179613343645697,""2023-01-23T09:56:07.000Z"",""0"",""@collegemenfess Ini jatuhnya kek nyindir, mungkin pesannya lebih diterima sama anak kalo dibicarakan baik-baik. Ortu capek kerja tuh bener dan ortu pengen nilai bagus tuh wajar, tapi penyampaiannya gak gini juga. Sebagai ortu, masa sesuatu yang bisa nyakitin hati anak malah di post secara publik"",""1617461165952741376"","""",""collegemenfess"",""in"","""",""0"",""0"",""0"",""https://x.com/ffengtian/status/1617461165952741376"",""2860328827"",""ffengtian""";;;;;;;;;;;;;
"1617179613343645697,""2023-01-23T09:14:32.000Z"",""2"",""@kkychuu @collegemenfess Bapak ibu gue juga capek kerja banting tulang biar bisa angkat derajat keluarga. Tapi ga pernah ngelakuin hal kaya yg sender kirim. Nilai UN gue jeblok juga bapak gue ketawa2. Ga nuntut apa2. Itu juga ga bikin gue leha2. Gue tetep kerja keras semampu gue."",""1617450700790992896"","""",""triisaaaaa_"",""in"","""",""0"",""1"",""0"",""https://x.com/megoingabroad23/status/1617450700790992896"",""745037980201476096"",""megoingabroad23""";;;;;;;;;;;;;
"1617439554516160512,""2023-01-23T08:30:15.000Z"",""0"",""Kalau aku lagi capek kerja, aku selalu ngambil jeda untuk mengingat saat-saat aku jadi pengangguran. Rasanya gak enak banget. Merasa rendah diri, nista, hina dina dan males banget bangun tidur. Tetiba mak jedar... jadi semangat lagi. Banyakin syukur, masih punya kerja dan uang"",""1617439554516160512"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/anndyriyan/status/1617439554516160512"",""67545055"",""anndyriyan""";;;;;;;;;;;;;
"1617433619945099265,""2023-01-23T08:06:40.000Z"",""0"",""akhir akhir ini sering bgt ngeluh capek kerja 🥵🥵🥵"",""1617433619945099265"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/DhinaAndriani2/status/1617433619945099265"",""1506663858722672641"",""DhinaAndriani2""";;;;;;;;;;;;;
"1617429431810916354,""2023-01-23T07:50:01.000Z"",""34"",""tanyarl apa aku harus minta maaf duluan ke dia? selama ini biaya periksa dan kebutuhanku di tanggung orang tuaku, mereka juga yang nemenin aku periksa. suamiku selalu ngeluh capek kerja, padahal tiap pulang kerja nongkrong dulu sm temennya. https://t.co/L93jlFJgzW"",""1617429431810916354"",""https://pbs.twimg.com/media/FnJCdnvacAEGC2o.jpg"","""",""in"","""",""0"",""22"",""0"",""https://x.com/tanyarlfes/status/1617429431810916354"",""1371650588"",""tanyarlfes""";;;;;;;;;;;;;
"1617427503634878464,""2023-01-23T07:46:41.000Z"",""0"",""@buatsenengin Yups benerr, klo capek kerja masih dapet cuan 👍"",""1617428593021423616"","""",""BabyLbaek"",""in"","""",""0"",""1"",""0"",""https://x.com/kimjunieye/status/1617428593021423616"",""1344589593555869697"",""kimjunieye""";;;;;;;;;;;;;
"1617427503634878464,""2023-01-23T07:43:29.000Z"",""0"",""Capek kerja dapet cuan, capek tidur dapet apa 🥲"",""1617427789359255552"","""",""kimjunieye"",""in"","""",""0"",""0"",""0"",""https://x.com/kimjunieye/status/1617427789359255552"",""1344589593555869697"",""kimjunieye""";;;;;;;;;;;;;
"1617422569950547968,""2023-01-23T07:22:45.000Z"",""0"",""capek-capek kerja mau jadi anj- https://t.co/Kj369gJT1A"",""1617422569950547968"",""https://pbs.twimg.com/ext_tw_video_thumb/1617366547718369281/pu/img/SB_JxaRUveFrFObR.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/villainjeu/status/1617422569950547968"",""1576880964965629952"",""villainjeu""";;;;;;;;;;;;;
